entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_9eac80d2a89fd6b4,ent_9eac80d2a89fd6b4,ent_9eac80d2a89fd6b4,第 6 缸主轴颈红套滑移约 5cm,第6缸主轴颈红套滑移约5cm,第 6 缸主轴颈红套滑移约 5cm,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[501],501,"[""eocc_0d72f61f4a0e1eb2""]",eocc_0d72f61f4a0e1eb2
ent_9f4e6a19f3f8b33c,ent_9f4e6a19f3f8b33c,ent_9f4e6a19f3f8b33c,排泄管堵死,排泄管堵死,排泄管堵死,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[460],460,"[""eocc_a56683891d81aebb""]",eocc_a56683891d81aebb
ent_9f7863635bd0af62,ent_9f7863635bd0af62,ent_9f7863635bd0af62,第 6 缸排气阀断裂,第6缸排气阀断裂,第 6 缸排气阀断裂,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[491],491,"[""eocc_1307d977f1e62c4d""]",eocc_1307d977f1e62c4d
ent_9fa3689d40781691,ent_9fa3689d40781691,ent_9fa3689d40781691,固定螺丝,固定螺丝,固定螺丝,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[502],502,"[""eocc_f5b24e044d5def25""]",eocc_f5b24e044d5def25
ent_9fb263cf15cc0412,ent_9fb263cf15cc0412,ent_9fb263cf15cc0412,出油阀,出油阀,出油阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[479],479,"[""eocc_f8839d95a8fe090a""]",eocc_f8839d95a8fe090a
ent_9fcd8f9469bdf1e6,ent_9fcd8f9469bdf1e6,ent_9fcd8f9469bdf1e6,维持 80 r/min 航行,维持80rmin航行,维持 80 r/min 航行,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[482],482,"[""eocc_b69e46daf8d17369""]",eocc_b69e46daf8d17369
ent_9fef5a1a061c4830,ent_9fef5a1a061c4830,ent_9fef5a1a061c4830,新港,新港,新港,地点,地点,"[""地点""]",地点,,{},[488],488,"[""eocc_c6a5f10c7d89fbe2""]",eocc_c6a5f10c7d89fbe2
ent_a1257dfb23571899,ent_a1257dfb23571899,ent_a1257dfb23571899,重视加油取样工作,重视加油取样工作,重视加油取样工作,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[509],509,"[""eocc_d9dd04cc5fd12db2""]",eocc_d9dd04cc5fd12db2
ent_a1473460fd2114bd,ent_a1473460fd2114bd,ent_a1473460fd2114bd,香港,香港,香港,地点,地点,"[""地点""]",地点,,{},"[459, 477, 482, 497, 498, 501, 504]",459|477|482|497|498|501|504,"[""eocc_6cdcd0f2eec4ac9a"", ""eocc_9082b72cbeb9abdb"", ""eocc_96b8553f871e8b6a"", ""eocc_ac54e7745f63e9a4"", ""eocc_b59bc75fe20ae50c"", ""eocc_d70dc05e8bb1a91c"", ""eocc_db9365be49926525""]",eocc_6cdcd0f2eec4ac9a|eocc_9082b72cbeb9abdb|eocc_96b8553f871e8b6a|eocc_ac54e7745f63e9a4|eocc_b59bc75fe20ae50c|eocc_d70dc05e8bb1a91c|eocc_db9365be49926525
ent_a154077152563a30,ent_a154077152563a30,ent_a154077152563a30,两只转子衬套出现数道龟裂,两只转子衬套出现数道龟裂,两只转子衬套出现数道龟裂,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[497],497,"[""eocc_9e8cf2829469012a""]",eocc_9e8cf2829469012a
ent_a1c4d87e1a6672c4,ent_a1c4d87e1a6672c4,ent_a1c4d87e1a6672c4,排气阀一只和缸头起动阀杆断裂,排气阀一只和缸头起动阀杆断裂,排气阀一只和缸头起动阀杆断裂,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[489],489,"[""eocc_e8d35fd1eb6b5098""]",eocc_e8d35fd1eb6b5098
ent_a1d8984795ae10b8,ent_a1d8984795ae10b8,ent_a1d8984795ae10b8,示功考克不通,示功考克不通,示功考克不通,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[510],510,"[""eocc_e3880c8d3cc75562""]",eocc_e3880c8d3cc75562
ent_a1e4f0354c344753,ent_a1e4f0354c344753,ent_a1e4f0354c344753,备用油泵未能启动,备用油泵未能启动,备用油泵未能启动,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[468],468,"[""eocc_09e4322f74f9ed15""]",eocc_09e4322f74f9ed15
ent_a222bf8b8de5da0c,ent_a222bf8b8de5da0c,ent_a222bf8b8de5da0c,赶回上海修理,赶回上海修理,赶回上海修理,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[476],476,"[""eocc_187ff43f8d516db4""]",eocc_187ff43f8d516db4
ent_a267184f199a3c36,ent_a267184f199a3c36,ent_a267184f199a3c36,主机减速至 75 r/min 航行,主机减速至75rmin航行,主机减速至 75 r/min 航行,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[511],511,"[""eocc_c314547ec71e13a5""]",eocc_c314547ec71e13a5
ent_a283b889b8c88bab,ent_a283b889b8c88bab,ent_a283b889b8c88bab,FY 轮,fy轮,FY 轮,船舶,船舶,"[""船舶""]",船舶,,{},"[465, 467, 468]",465|467|468,"[""eocc_2370f1c862e72d37"", ""eocc_be18939971d7f2a6"", ""eocc_e0664f2d748d0323""]",eocc_2370f1c862e72d37|eocc_be18939971d7f2a6|eocc_e0664f2d748d0323
ent_a385d3fce78c2bae,ent_a385d3fce78c2bae,ent_a385d3fce78c2bae,转子,转子,转子,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[466, 486, 487, 488, 496, 498]",466|486|487|488|496|498,"[""eocc_052aeed0d63e18ec"", ""eocc_67021b5cc89e1f95"", ""eocc_6b9a9ba667fde063"", ""eocc_a946e453d1fcf2a2"", ""eocc_c376429f8f3a82b1"", ""eocc_ffc90967e0db76ac""]",eocc_052aeed0d63e18ec|eocc_67021b5cc89e1f95|eocc_6b9a9ba667fde063|eocc_a946e453d1fcf2a2|eocc_c376429f8f3a82b1|eocc_ffc90967e0db76ac
ent_a3dc437cb3ee92f9,ent_a3dc437cb3ee92f9,ent_a3dc437cb3ee92f9,其余缸均较脏,其余缸均较脏,其余缸均较脏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,"{""涉及部位"": ""扫气口""}",[493],493,"[""eocc_629786f1ca24313d""]",eocc_629786f1ca24313d
ent_a45b2c28b55a7925,ent_a45b2c28b55a7925,ent_a45b2c28b55a7925,滤器前后压差过大,滤器前后压差过大,滤器前后压差过大,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,"{""数值"": ""0.06~0.07 MPa""}",[469],469,"[""eocc_ed3838f02d5f56fe""]",eocc_ed3838f02d5f56fe
ent_a46247a8162df68d,ent_a46247a8162df68d,ent_a46247a8162df68d,不锈钢焊条,不锈钢焊条,不锈钢焊条,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[498],498,"[""eocc_4407e4a1715df708""]",eocc_4407e4a1715df708
ent_a46cc381767ac27b,ent_a46cc381767ac27b,ent_a46cc381767ac27b,燃烧室,燃烧室,燃烧室,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[484],484,"[""eocc_be0695b231c27404""]",eocc_be0695b231c27404
ent_a4bae4ab9efc8668,ent_a4bae4ab9efc8668,ent_a4bae4ab9efc8668,及时报告公司机务部门,及时报告公司机务部门,及时报告公司机务部门,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[504],504,"[""eocc_4be4f8ba737bae6d""]",eocc_4be4f8ba737bae6d
ent_a4efb7c68736dd25,ent_a4efb7c68736dd25,ent_a4efb7c68736dd25,分油机解体检查,分油机解体检查,分油机解体检查,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[505],505,"[""eocc_00edd5824476cb06""]",eocc_00edd5824476cb06
ent_a4f0724fb121ea75,ent_a4f0724fb121ea75,ent_a4f0724fb121ea75,输送泵滤器,输送泵滤器,输送泵滤器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[506],506,"[""eocc_fa580a0672fdeff4""]",eocc_fa580a0672fdeff4
ent_a507797ea782eacd,ent_a507797ea782eacd,ent_a507797ea782eacd,中间轴承底座,中间轴承底座,中间轴承底座,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[499],499,"[""eocc_a67ba37020d4de26""]",eocc_a67ba37020d4de26
ent_a5f77f1284460a68,ent_a5f77f1284460a68,ent_a5f77f1284460a68,封两缸慢速开往福建三都澳锚地避风并等候缸套备件,封两缸慢速开往福建三都澳锚地避风并等候缸套备件,封两缸慢速开往福建三都澳锚地避风并等候缸套备件,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[473],473,"[""eocc_fb4dee564e318e94""]",eocc_fb4dee564e318e94
ent_a64e854fcecb2d7e,ent_a64e854fcecb2d7e,ent_a64e854fcecb2d7e,中间轴承,中间轴承,中间轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[500],500,"[""eocc_18cca213803da158""]",eocc_18cca213803da158
ent_a6c197cc12541491,ent_a6c197cc12541491,ent_a6c197cc12541491,对第 3 缸吊缸换令,对第3缸吊缸换令,对第 3 缸吊缸换令,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[505],505,"[""eocc_4af8b3179a28edec""]",eocc_4af8b3179a28edec
ent_a6d787838d7c5ef1,ent_a6d787838d7c5ef1,ent_a6d787838d7c5ef1,海上,海上,海上,地点,地点,"[""地点""]",地点,,{},"[501, 513]",501|513,"[""eocc_4b0b78187e2f0dde"", ""eocc_558264eaab0fbad4""]",eocc_4b0b78187e2f0dde|eocc_558264eaab0fbad4
ent_a70e343c028828b5,ent_a70e343c028828b5,ent_a70e343c028828b5,回油阀调节杆,回油阀调节杆,回油阀调节杆,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[479, 480, 481]",479|480|481,"[""eocc_3b5d113f605cb176"", ""eocc_d3266c1f2b6e1165"", ""eocc_e3956464e8354b96""]",eocc_3b5d113f605cb176|eocc_d3266c1f2b6e1165|eocc_e3956464e8354b96
ent_a724e924a03bd1bb,ent_a724e924a03bd1bb,ent_a724e924a03bd1bb,水中含有大量污油,水中含有大量污油,水中含有大量污油,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[475],475,"[""eocc_b9bbb8c2b8680023""]",eocc_b9bbb8c2b8680023
ent_a73c7683e7d56c17,ent_a73c7683e7d56c17,ent_a73c7683e7d56c17,主机扫气箱高温报警,主机扫气箱高温报警,主机扫气箱高温报警,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[477],477,"[""eocc_25e3fe33e739268b""]",eocc_25e3fe33e739268b
ent_a75d927c3e09f9dd,ent_a75d927c3e09f9dd,ent_a75d927c3e09f9dd,改无人机舱为有人值班,改无人机舱为有人值班,改无人机舱为有人值班,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[508],508,"[""eocc_918bdc56b62a45a1""]",eocc_918bdc56b62a45a1
ent_a76af1cea9e0c08c,ent_a76af1cea9e0c08c,ent_a76af1cea9e0c08c,排温又升高,排温又升高,排温又升高,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[505],505,"[""eocc_2b2c47ad2e93285f""]",eocc_2b2c47ad2e93285f
ent_a7877ccacf3bf20d,ent_a7877ccacf3bf20d,ent_a7877ccacf3bf20d,活塞头内部冷却腔,活塞头内部冷却腔,活塞头内部冷却腔,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[475],475,"[""eocc_e0423fccaa5e1c6a""]",eocc_e0423fccaa5e1c6a
ent_a79732d99c4dc2a8,ent_a79732d99c4dc2a8,ent_a79732d99c4dc2a8,更换凸轮、滚轮和导套机构一套,更换凸轮滚轮和导套机构一套,更换凸轮、滚轮和导套机构一套,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[464],464,"[""eocc_296cb1b08f5c5a22""]",eocc_296cb1b08f5c5a22
ent_a7d25dab05f48c3d,ent_a7d25dab05f48c3d,ent_a7d25dab05f48c3d,第 1、2 缸安全阀,第12缸安全阀,第 1、2 缸安全阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[510],510,"[""eocc_198cceeecce5ac07""]",eocc_198cceeecce5ac07
ent_a7fe90369d7c892b,ent_a7fe90369d7c892b,ent_a7fe90369d7c892b,主机超负荷运转,主机超负荷运转,主机超负荷运转,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[472],472,"[""eocc_8d832e2fdd98bc54""]",eocc_8d832e2fdd98bc54
ent_a8026fecc0336b77,ent_a8026fecc0336b77,ent_a8026fecc0336b77,No.6 压载舱,no6压载舱,No.6 压载舱,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[506],506,"[""eocc_11c95e2ada25f367""]",eocc_11c95e2ada25f367
ent_a82cbe931e3e70b7,ent_a82cbe931e3e70b7,ent_a82cbe931e3e70b7,换新 10 组口琴阀,换新10组口琴阀,换新 10 组口琴阀,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[466],466,"[""eocc_bc301c528f173ee0""]",eocc_bc301c528f173ee0
ent_a82f5efa089f1c7a,ent_a82f5efa089f1c7a,ent_a82f5efa089f1c7a,装复续航,装复续航,装复续航,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[462],462,"[""eocc_0ac985d0af521607""]",eocc_0ac985d0af521607
ent_a8b5aa94a7d8af48,ent_a8b5aa94a7d8af48,ent_a8b5aa94a7d8af48,高压油泵柱塞,高压油泵柱塞,高压油泵柱塞,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[481],481,"[""eocc_f78879f77b2e00dd""]",eocc_f78879f77b2e00dd
ent_a91037451dbb8970,ent_a91037451dbb8970,ent_a91037451dbb8970,减振橡皮,减振橡皮,减振橡皮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[502],502,"[""eocc_4b7f324b13648050""]",eocc_4b7f324b13648050
ent_a91e03f3c7c39d62,ent_a91e03f3c7c39d62,ent_a91e03f3c7c39d62,备用新轴瓦,备用新轴瓦,备用新轴瓦,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[503],503,"[""eocc_d6cceaf314ef455f""]",eocc_d6cceaf314ef455f
ent_a93ffab3b9c40fc3,ent_a93ffab3b9c40fc3,ent_a93ffab3b9c40fc3,大风浪中船舶颠簸翻滚导致铝矿粉被带起,大风浪中船舶颠簸翻滚导致铝矿粉被带起,大风浪中船舶颠簸翻滚导致铝矿粉被带起,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[460],460,"[""eocc_0e4c2a43789dbcda""]",eocc_0e4c2a43789dbcda
ent_a9957b321cfa210b,ent_a9957b321cfa210b,ent_a9957b321cfa210b,平衡器链条已断 7 节,平衡器链条已断7节,平衡器链条已断 7 节,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[459],459,"[""eocc_bd1b28ae3d291ac0""]",eocc_bd1b28ae3d291ac0
ent_a9b7127fb5fe8e2a,ent_a9b7127fb5fe8e2a,ent_a9b7127fb5fe8e2a,第 6 缸排气阀烧损,第6缸排气阀烧损,第 6 缸排气阀烧损,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[491],491,"[""eocc_a046b10cd0edb73b""]",eocc_a046b10cd0edb73b
ent_a9c6758f89b2121c,ent_a9c6758f89b2121c,ent_a9c6758f89b2121c,排气凸轮,排气凸轮,排气凸轮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[492],492,"[""eocc_b5677967a66a73fd""]",eocc_b5677967a66a73fd
ent_a9ce4edbe3948ef1,ent_a9ce4edbe3948ef1,ent_a9ce4edbe3948ef1,天津,天津,天津,地点,地点,"[""地点""]",地点,,{},"[462, 476]",462|476,"[""eocc_008c1f24aa75c154"", ""eocc_b1f4b544d23f9c01""]",eocc_008c1f24aa75c154|eocc_b1f4b544d23f9c01
ent_a9d30625976823ae,ent_a9d30625976823ae,ent_a9d30625976823ae,缸头安全阀,缸头安全阀,缸头安全阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[511],511,"[""eocc_fa1b5b3eb0b0846a""]",eocc_fa1b5b3eb0b0846a
ent_a9e31fe7b643fa46,ent_a9e31fe7b643fa46,ent_a9e31fe7b643fa46,扫气压力下降,扫气压力下降,扫气压力下降,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[488],488,"[""eocc_4bbfd7f40ca3e99d""]",eocc_4bbfd7f40ca3e99d
ent_aa2796e457dcf8bb,ent_aa2796e457dcf8bb,ent_aa2796e457dcf8bb,美国某港,美国某港,美国某港,地点,地点,"[""地点""]",地点,,{},[505],505,"[""eocc_563e44f1836c3a75""]",eocc_563e44f1836c3a75
ent_aa579938b4db84c9,ent_aa579938b4db84c9,ent_aa579938b4db84c9,金属焊接现象,金属焊接现象,金属焊接现象,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[473],473,"[""eocc_91d9f62d5eaf1387""]",eocc_91d9f62d5eaf1387
ent_aabb490322eb58c9,ent_aabb490322eb58c9,ent_aabb490322eb58c9,高压油管脉动手感明显大于其他缸,高压油管脉动手感明显大于其他缸,高压油管脉动手感明显大于其他缸,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[480],480,"[""eocc_48c4e45a97678ac6""]",eocc_48c4e45a97678ac6
ent_ab2b1ab99d09c1f1,ent_ab2b1ab99d09c1f1,ent_ab2b1ab99d09c1f1,连接板松动未换新且未用专用工具装配,连接板松动未换新且未用专用工具装配,连接板松动未换新且未用专用工具装配,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[459],459,"[""eocc_e6ba594132b6c62f""]",eocc_e6ba594132b6c62f
ent_ab408864487a410d,ent_ab408864487a410d,ent_ab408864487a410d,高压油泵柱塞咬伤,高压油泵柱塞咬伤,高压油泵柱塞咬伤,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[481],481,"[""eocc_fb85fa610970e332""]",eocc_fb85fa610970e332
ent_ab5f3b4700fbf3e4,ent_ab5f3b4700fbf3e4,ent_ab5f3b4700fbf3e4,SGP 港,sgp港,SGP 港,地点,地点,"[""地点""]",地点,,{},[471],471,"[""eocc_93c366f499da64bf""]",eocc_93c366f499da64bf
ent_abaab86246a83a02,ent_abaab86246a83a02,ent_abaab86246a83a02,分离机械,分离机械,分离机械,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[461],461,"[""eocc_bb029ad45cbb19f3""]",eocc_bb029ad45cbb19f3
ent_abc4507b113cc831,ent_abc4507b113cc831,ent_abc4507b113cc831,测量了转子跳动量和有关间隙数据,测量了转子跳动量和有关间隙数据,测量了转子跳动量和有关间隙数据,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[496],496,"[""eocc_82c9266d28472b5b""]",eocc_82c9266d28472b5b
ent_ac0c8dd5d102f15f,ent_ac0c8dd5d102f15f,ent_ac0c8dd5d102f15f,DH 轮,dh轮,DH 轮,船舶,船舶,"[""船舶""]",船舶,,{},[477],477,"[""eocc_4ea5c52195d1ea88""]",eocc_4ea5c52195d1ea88
ent_ac31edae39e62bbe,ent_ac31edae39e62bbe,ent_ac31edae39e62bbe,转子进一步损坏,转子进一步损坏,转子进一步损坏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[498],498,"[""eocc_47636e096041e6b0""]",eocc_47636e096041e6b0
ent_ac9135b74ed4ff31,ent_ac9135b74ed4ff31,ent_ac9135b74ed4ff31,曲柄销轴承,曲柄销轴承,曲柄销轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[503],503,"[""eocc_74aadfeb1e4493d8""]",eocc_74aadfeb1e4493d8
ent_ac9312d21f034400,ent_ac9312d21f034400,ent_ac9312d21f034400,燃烧工况恶化,燃烧工况恶化,燃烧工况恶化,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[465, 495, 506]",465|495|506,"[""eocc_2231ab8d92348437"", ""eocc_c5251bc47a226ad9"", ""eocc_e693e78365ee3114""]",eocc_2231ab8d92348437|eocc_c5251bc47a226ad9|eocc_e693e78365ee3114
ent_acb416f673ebd739,ent_acb416f673ebd739,ent_acb416f673ebd739,对滚珠轴承及独立润滑系统的滑油应定期更换，避免因超时使用、性能下降而导致轴承损坏,对滚珠轴承及独立润滑系统的滑油应定期更换避免因超时使用性能下降而导致轴承损坏,对滚珠轴承及独立润滑系统的滑油应定期更换，避免因超时使用、性能下降而导致轴承损坏,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[498],498,"[""eocc_4ed86918e14648c7""]",eocc_4ed86918e14648c7
ent_acbeaccf2599b314,ent_acbeaccf2599b314,ent_acbeaccf2599b314,油位表,油位表,油位表,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[499],499,"[""eocc_4ff679f506bbc786""]",eocc_4ff679f506bbc786
ent_acbf445f51e66f15,ent_acbf445f51e66f15,ent_acbf445f51e66f15,活塞水伸缩管,活塞水伸缩管,活塞水伸缩管,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[488],488,"[""eocc_4e7a261259e832c4""]",eocc_4e7a261259e832c4
ent_ace244ab644daa24,ent_ace244ab644daa24,ent_ace244ab644daa24,在实施机械设备检修保养时，不仅要按规定的时间间隔和检查内容进行，还必须严格按照说明书规定的检修方法和要求实施，不能用经验处理代替技术要求,在实施机械设备检修保养时不仅要按规定的时间间隔和检查内容进行还必须严格按照说明书规定的检修方法和要求实施不能用经验处理代替技术要求,在实施机械设备检修保养时，不仅要按规定的时间间隔和检查内容进行，还必须严格按照说明书规定的检修方法和要求实施，不能用经验处理代替技术要求,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[460],460,"[""eocc_2950cede497b0486""]",eocc_2950cede497b0486
ent_ad140e7612c1f0ff,ent_ad140e7612c1f0ff,ent_ad140e7612c1f0ff,链轨固定螺丝全部松动,链轨固定螺丝全部松动,链轨固定螺丝全部松动,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[502],502,"[""eocc_58a3261ef39d6576""]",eocc_58a3261ef39d6576
ent_ad1d92d85f7745c9,ent_ad1d92d85f7745c9,ent_ad1d92d85f7745c9,凸轮拉毛,凸轮拉毛,凸轮拉毛,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[465],465,"[""eocc_89649d57edce778f""]",eocc_89649d57edce778f
ent_ad5c364fbe4ea89c,ent_ad5c364fbe4ea89c,ent_ad5c364fbe4ea89c,香港合兴厂,香港合兴厂,香港合兴厂,未知,未知,"[""未知""]",未知,,{},[478],478,"[""eocc_58524f04680f92e9""]",eocc_58524f04680f92e9
ent_adfb12c88a2365c6,ent_adfb12c88a2365c6,ent_adfb12c88a2365c6,燃油实际进机温度偏低,燃油实际进机温度偏低,燃油实际进机温度偏低,原因因素,原因因素,"[""原因因素""]",原因因素,,"{""实际温度"": ""126℃"", ""设定粘度"": ""11cSt""}",[481],481,"[""eocc_a76db427a98a8f9b""]",eocc_a76db427a98a8f9b
ent_ae0e6e7427a5fc1c,ent_ae0e6e7427a5fc1c,ent_ae0e6e7427a5fc1c,缸头安全阀起跳,缸头安全阀起跳,缸头安全阀起跳,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[511],511,"[""eocc_d832e1444d5d64ff""]",eocc_d832e1444d5d64ff
ent_ae12e4710ec012e5,ent_ae12e4710ec012e5,ent_ae12e4710ec012e5,维多利亚港,维多利亚港,维多利亚港,地点,地点,"[""地点""]",地点,,{},"[460, 493]",460|493,"[""eocc_1483d8a2ce87a034"", ""eocc_a62cd07a549feee3""]",eocc_1483d8a2ce87a034|eocc_a62cd07a549feee3
